"","team","x","y","area","time","opp","score","map"
"37924","eunited",180,55,200,205,"optic",135,"ardennes"
"379241","eunited",180,55,200,205,"optic",135,"ardennes"
"37925","eunited",96,40,109,205,"optic",135,"ardennes"
"379251","eunited",96,40,109,205,"optic",135,"ardennes"
"37926","optic",109,141,255,206,"eunited",15,"ardennes"
"379261","optic",109,141,255,206,"eunited",15,"ardennes"
"37927","optic",62,104,65,206,"eunited",15,"ardennes"
"379271","optic",62,104,65,206,"eunited",15,"ardennes"
"37928","eunited",141,64,92,206,"optic",136,"ardennes"
"379281","eunited",141,64,92,206,"optic",136,"ardennes"
"37929","eunited",191,61,165,206,"optic",136,"ardennes"
"379291","eunited",191,61,165,206,"optic",136,"ardennes"
"37930","eunited",97,43,114,206,"optic",136,"ardennes"
"379301","eunited",97,43,114,206,"optic",136,"ardennes"
"37931","optic",69,97,65,207,"eunited",15,"ardennes"
"379311","optic",69,97,65,207,"eunited",15,"ardennes"
"37932","eunited",97,44,113,207,"optic",137,"ardennes"
"379321","eunited",97,44,113,207,"optic",137,"ardennes"
"37933","optic",105,139,73,208,"eunited",15,"ardennes"
"379331","optic",105,139,73,208,"eunited",15,"ardennes"
"37934","optic",135,133,194,208,"eunited",15,"ardennes"
"379341","optic",135,133,194,208,"eunited",15,"ardennes"
"37935","optic",78,95,64,208,"eunited",15,"ardennes"
"379351","optic",78,95,64,208,"eunited",15,"ardennes"
"37936","eunited",96,41,57,208,"optic",138,"ardennes"
"379361","eunited",96,41,57,208,"optic",138,"ardennes"
"37937","optic",105,137,73,209,"eunited",15,"ardennes"
"379371","optic",105,137,73,209,"eunited",15,"ardennes"
"37938","optic",142,124,245,209,"eunited",15,"ardennes"
"379381","optic",142,124,245,209,"eunited",15,"ardennes"
"37939","optic",84,95,55,209,"eunited",15,"ardennes"
"379391","optic",84,95,55,209,"eunited",15,"ardennes"
"37940","eunited",195,68,245,209,"optic",139,"ardennes"
"379401","eunited",195,68,245,209,"optic",139,"ardennes"
"37941","eunited",96,41,82,209,"optic",139,"ardennes"
"379411","eunited",96,41,82,209,"optic",139,"ardennes"
"37942","optic",110,137,73,210,"eunited",15,"ardennes"
"379421","optic",110,137,73,210,"eunited",15,"ardennes"
"37943","optic",130,117,70,210,"eunited",15,"ardennes"
"379431","optic",130,117,70,210,"eunited",15,"ardennes"
"37944","optic",153,118,155,210,"eunited",15,"ardennes"
"379441","optic",153,118,155,210,"eunited",15,"ardennes"
"37945","optic",92,100,80,210,"eunited",15,"ardennes"
"379451","optic",92,100,80,210,"eunited",15,"ardennes"
"37946","eunited",98,43,62,210,"optic",140,"ardennes"
"379461","eunited",98,43,62,210,"optic",140,"ardennes"
"37947","optic",111,130,76,211,"eunited",15,"ardennes"
"379471","optic",111,130,76,211,"eunited",15,"ardennes"
"37948","optic",167,118,69,211,"eunited",15,"ardennes"
"379481","optic",167,118,69,211,"eunited",15,"ardennes"
"37949","optic",135,108,199,211,"eunited",15,"ardennes"
"379491","optic",135,108,199,211,"eunited",15,"ardennes"
"37950","optic",93,104,76,211,"eunited",15,"ardennes"
"379501","optic",93,104,76,211,"eunited",15,"ardennes"
"37951","eunited",96,37,42,211,"optic",141,"ardennes"
"379511","eunited",96,37,42,211,"optic",141,"ardennes"
"37952","optic",112,127,73,212,"eunited",15,"ardennes"
"379521","optic",112,127,73,212,"eunited",15,"ardennes"
"37953","optic",123,109,83,212,"eunited",15,"ardennes"
"379531","optic",123,109,83,212,"eunited",15,"ardennes"
"37954","optic",168,107,65,212,"eunited",15,"ardennes"
"379541","optic",168,107,65,212,"eunited",15,"ardennes"
"37955","optic",97,105,66,212,"eunited",15,"ardennes"
"379551","optic",97,105,66,212,"eunited",15,"ardennes"
"37956","eunited",188,85,126,212,"optic",142,"ardennes"
"379561","eunited",188,85,126,212,"optic",142,"ardennes"
"37957","eunited",192,67,132,212,"optic",142,"ardennes"
"379571","eunited",192,67,132,212,"optic",142,"ardennes"
"37958","eunited",155,64,51,212,"optic",142,"ardennes"
"379581","eunited",155,64,51,212,"optic",142,"ardennes"
"37959","eunited",93,39,51,212,"optic",142,"ardennes"
"379591","eunited",93,39,51,212,"optic",142,"ardennes"
"37960","optic",120,119,58,213,"eunited",15,"ardennes"
"379601","optic",120,119,58,213,"eunited",15,"ardennes"
"37961","optic",127,102,94,213,"eunited",15,"ardennes"
"379611","optic",127,102,94,213,"eunited",15,"ardennes"
"37962","optic",106,100,66,213,"eunited",15,"ardennes"
"379621","optic",106,100,66,213,"eunited",15,"ardennes"
"37963","eunited",187,86,158,213,"optic",143,"ardennes"
"379631","eunited",187,86,158,213,"optic",143,"ardennes"
"37964","eunited",192,65,122,213,"optic",143,"ardennes"
"379641","eunited",192,65,122,213,"optic",143,"ardennes"
"37965","eunited",155,62,76,213,"optic",143,"ardennes"
"379651","eunited",155,62,76,213,"optic",143,"ardennes"
"37966","eunited",100,41,50,213,"optic",143,"ardennes"
"379661","eunited",100,41,50,213,"optic",143,"ardennes"
"37967","optic",123,109,82,214,"eunited",15,"ardennes"
"379671","optic",123,109,82,214,"eunited",15,"ardennes"
"37968","optic",115,96,61,214,"eunited",15,"ardennes"
"379681","optic",115,96,61,214,"eunited",15,"ardennes"
"37969","eunited",151,103,131,214,"optic",144,"ardennes"
"379691","eunited",151,103,131,214,"optic",144,"ardennes"
"37970","eunited",182,86,175,214,"optic",144,"ardennes"
"379701","eunited",182,86,175,214,"optic",144,"ardennes"
"37971","eunited",194,68,193,214,"optic",144,"ardennes"
"379711","eunited",194,68,193,214,"optic",144,"ardennes"
"37972","eunited",153,66,81,214,"optic",144,"ardennes"
"379721","eunited",153,66,81,214,"optic",144,"ardennes"
"37973","optic",77,152,53,215,"eunited",15,"ardennes"
"379731","optic",77,152,53,215,"eunited",15,"ardennes"
"37974","eunited",172,84,167,215,"optic",144,"ardennes"
"379741","eunited",172,84,167,215,"optic",144,"ardennes"
"37975","eunited",151,69,77,215,"optic",144,"ardennes"
"379751","eunited",151,69,77,215,"optic",144,"ardennes"
"37976","eunited",107,60,42,215,"optic",144,"ardennes"
"379761","eunited",107,60,42,215,"optic",144,"ardennes"
"37977","optic",88,148,64,216,"eunited",15,"ardennes"
"379771","optic",88,148,64,216,"eunited",15,"ardennes"
"37978","optic",131,95,262,216,"eunited",15,"ardennes"
"379781","optic",131,95,262,216,"eunited",15,"ardennes"
"37979","eunited",164,85,136,216,"optic",144,"ardennes"
"379791","eunited",164,85,136,216,"optic",144,"ardennes"
"37980","eunited",108,72,64,216,"optic",144,"ardennes"
"379801","eunited",108,72,64,216,"optic",144,"ardennes"
"37981","eunited",150,66,96,216,"optic",144,"ardennes"
"379811","eunited",150,66,96,216,"optic",144,"ardennes"
"37982","optic",99,144,63,217,"eunited",15,"ardennes"
"379821","optic",99,144,63,217,"eunited",15,"ardennes"
"37983","optic",131,92,271,217,"eunited",15,"ardennes"
"379831","optic",131,92,271,217,"eunited",15,"ardennes"
"37984","eunited",256,117,170,217,"optic",144,"ardennes"
"379841","eunited",256,117,170,217,"optic",144,"ardennes"
"37985","eunited",103,83,90,217,"optic",144,"ardennes"
"379851","eunited",103,83,90,217,"optic",144,"ardennes"
"37986","eunited",142,65,89,217,"optic",144,"ardennes"
"379861","eunited",142,65,89,217,"optic",144,"ardennes"
"37987","optic",110,137,68,218,"eunited",15,"ardennes"
"379871","optic",110,137,68,218,"eunited",15,"ardennes"
"37988","optic",132,93,92,218,"eunited",15,"ardennes"
"379881","optic",132,93,92,218,"eunited",15,"ardennes"
"37989","optic",113,128,60,219,"eunited",15,"ardennes"
"379891","optic",113,128,60,219,"eunited",15,"ardennes"
"37990","optic",132,88,158,219,"eunited",15,"ardennes"
"379901","optic",132,88,158,219,"eunited",15,"ardennes"
"37991","optic",120,118,81,220,"eunited",15,"ardennes"
"379911","optic",120,118,81,220,"eunited",15,"ardennes"
"37992","optic",37,48,71,220,"eunited",15,"ardennes"
"379921","optic",37,48,71,220,"eunited",15,"ardennes"
"37993","eunited",210,103,81,220,"optic",147,"ardennes"
"379931","eunited",210,103,81,220,"optic",147,"ardennes"
"37994","eunited",157,51,147,220,"optic",147,"ardennes"
"379941","eunited",157,51,147,220,"optic",147,"ardennes"
"37995","optic",120,111,90,221,"eunited",15,"ardennes"
"379951","optic",120,111,90,221,"eunited",15,"ardennes"
"37996","optic",42,50,137,221,"eunited",15,"ardennes"
"379961","optic",42,50,137,221,"eunited",15,"ardennes"
"37997","eunited",199,101,42,221,"optic",148,"ardennes"
"379971","eunited",199,101,42,221,"optic",148,"ardennes"
"37998","optic",123,107,97,222,"eunited",15,"ardennes"
"379981","optic",123,107,97,222,"eunited",15,"ardennes"
"37999","eunited",158,45,53,222,"optic",149,"ardennes"
"379991","eunited",158,45,53,222,"optic",149,"ardennes"
"38000","optic",124,97,80,223,"eunited",15,"ardennes"
"380001","optic",124,97,80,223,"eunited",15,"ardennes"
"38001","eunited",244,120,52,223,"optic",150,"ardennes"
"380011","eunited",244,120,52,223,"optic",150,"ardennes"
"38002","eunited",177,93,44,223,"optic",150,"ardennes"
"380021","eunited",177,93,44,223,"optic",150,"ardennes"
"38003","eunited",154,45,56,223,"optic",150,"ardennes"
"380031","eunited",154,45,56,223,"optic",150,"ardennes"
"38004","optic",61,50,147,224,"eunited",15,"ardennes"
"380041","optic",61,50,147,224,"eunited",15,"ardennes"
"38005","optic",80,43,161,224,"eunited",15,"ardennes"
"380051","optic",80,43,161,224,"eunited",15,"ardennes"
"38006","eunited",119,101,252,224,"optic",150,"ardennes"
"380061","eunited",119,101,252,224,"optic",150,"ardennes"
"38007","eunited",167,89,93,224,"optic",150,"ardennes"
"380071","eunited",167,89,93,224,"optic",150,"ardennes"
"38008","eunited",158,46,70,224,"optic",150,"ardennes"
"380081","eunited",158,46,70,224,"optic",150,"ardennes"
"38009","eunited",224,104,236,225,"optic",150,"ardennes"
"380091","eunited",224,104,236,225,"optic",150,"ardennes"
"38010","eunited",160,43,71,225,"optic",150,"ardennes"
"380101","eunited",160,43,71,225,"optic",150,"ardennes"
"38011","eunited",215,102,88,226,"optic",151,"ardennes"
"380111","eunited",215,102,88,226,"optic",151,"ardennes"
"38012","eunited",118,100,244,226,"optic",151,"ardennes"
"380121","eunited",118,100,244,226,"optic",151,"ardennes"
"38013","optic",151,87,48,227,"eunited",15,"ardennes"
"380131","optic",151,87,48,227,"eunited",15,"ardennes"
"38014","optic",95,55,70,227,"eunited",15,"ardennes"
"380141","optic",95,55,70,227,"eunited",15,"ardennes"
"38015","optic",89,35,173,227,"eunited",15,"ardennes"
"380151","optic",89,35,173,227,"eunited",15,"ardennes"
"38016","eunited",204,98,165,227,"optic",151,"ardennes"
"380161","eunited",204,98,165,227,"optic",151,"ardennes"
"38017","eunited",119,100,267,227,"optic",151,"ardennes"
"380171","eunited",119,100,267,227,"optic",151,"ardennes"
"38018","optic",102,58,59,228,"eunited",15,"ardennes"
"380181","optic",102,58,59,228,"eunited",15,"ardennes"
"38019","optic",95,31,198,228,"eunited",15,"ardennes"
"380191","optic",95,31,198,228,"eunited",15,"ardennes"
"38020","eunited",193,93,122,228,"optic",152,"ardennes"
"380201","eunited",193,93,122,228,"optic",152,"ardennes"
"38021","optic",82,151,51,229,"eunited",15,"ardennes"
"380211","optic",82,151,51,229,"eunited",15,"ardennes"
"38022","optic",115,55,56,229,"eunited",15,"ardennes"
"380221","optic",115,55,56,229,"eunited",15,"ardennes"
"38023","optic",127,28,141,229,"eunited",15,"ardennes"
"380231","optic",127,28,141,229,"eunited",15,"ardennes"
"38024","optic",101,27,191,229,"eunited",15,"ardennes"
"380241","optic",101,27,191,229,"eunited",15,"ardennes"
"38025","eunited",180,87,175,229,"optic",152,"ardennes"
"380251","eunited",180,87,175,229,"optic",152,"ardennes"
"38026","eunited",159,60,78,229,"optic",152,"ardennes"
"380261","eunited",159,60,78,229,"optic",152,"ardennes"
"38027","optic",94,148,59,230,"eunited",15,"ardennes"
"380271","optic",94,148,59,230,"eunited",15,"ardennes"
"38028","optic",128,50,53,230,"eunited",15,"ardennes"
"380281","optic",128,50,53,230,"eunited",15,"ardennes"
"38029","optic",130,24,75,230,"eunited",15,"ardennes"
"380291","optic",130,24,75,230,"eunited",15,"ardennes"
"38030","optic",109,26,183,230,"eunited",15,"ardennes"
"380301","optic",109,26,183,230,"eunited",15,"ardennes"
"38031","eunited",203,118,64,230,"optic",152,"ardennes"
"380311","eunited",203,118,64,230,"optic",152,"ardennes"
"38032","eunited",119,100,272,230,"optic",152,"ardennes"
"380321","eunited",119,100,272,230,"optic",152,"ardennes"
"38033","eunited",169,85,195,230,"optic",152,"ardennes"
"380331","eunited",169,85,195,230,"optic",152,"ardennes"
"38034","optic",105,141,48,231,"eunited",15,"ardennes"
"380341","optic",105,141,48,231,"eunited",15,"ardennes"
"38035","optic",139,56,44,231,"eunited",15,"ardennes"
"380351","optic",139,56,44,231,"eunited",15,"ardennes"
"38036","optic",117,26,208,231,"eunited",15,"ardennes"
"380361","optic",117,26,208,231,"eunited",15,"ardennes"
"38037","optic",114,134,46,232,"eunited",15,"ardennes"
"380371","optic",114,134,46,232,"eunited",15,"ardennes"
"38038","optic",144,56,66,232,"eunited",15,"ardennes"
"380381","optic",144,56,66,232,"eunited",15,"ardennes"
"38039","optic",127,15,95,232,"eunited",15,"ardennes"
"380391","optic",127,15,95,232,"eunited",15,"ardennes"
"38040","eunited",119,100,270,232,"optic",153,"ardennes"
"380401","eunited",119,100,270,232,"optic",153,"ardennes"
"38041","eunited",156,46,54,232,"optic",153,"ardennes"
"380411","eunited",156,46,54,232,"optic",153,"ardennes"
"38042","optic",112,122,58,233,"eunited",15,"ardennes"
"380421","optic",112,122,58,233,"eunited",15,"ardennes"
"38043","optic",128,51,61,233,"eunited",15,"ardennes"
"380431","optic",128,51,61,233,"eunited",15,"ardennes"
"38044","optic",132,14,122,233,"eunited",15,"ardennes"
"380441","optic",132,14,122,233,"eunited",15,"ardennes"
"38045","eunited",118,100,262,233,"optic",154,"ardennes"
"380451","eunited",118,100,262,233,"optic",154,"ardennes"
"38046","eunited",158,43,55,233,"optic",154,"ardennes"
"380461","eunited",158,43,55,233,"optic",154,"ardennes"
"38047","optic",112,121,62,234,"eunited",15,"ardennes"
"380471","optic",112,121,62,234,"eunited",15,"ardennes"
"38048","optic",134,50,74,234,"eunited",15,"ardennes"
"380481","optic",134,50,74,234,"eunited",15,"ardennes"
"38049","optic",133,16,148,234,"eunited",15,"ardennes"
"380491","optic",133,16,148,234,"eunited",15,"ardennes"
"38050","eunited",119,100,272,234,"optic",155,"ardennes"
"380501","eunited",119,100,272,234,"optic",155,"ardennes"
"38051","eunited",154,69,150,234,"optic",155,"ardennes"
"380511","eunited",154,69,150,234,"optic",155,"ardennes"
"38052","optic",114,127,61,235,"eunited",15,"ardennes"
"380521","optic",114,127,61,235,"eunited",15,"ardennes"
"38053","optic",35,71,61,235,"eunited",15,"ardennes"
"380531","optic",35,71,61,235,"eunited",15,"ardennes"
"38054","optic",138,55,201,235,"eunited",15,"ardennes"
"380541","optic",138,55,201,235,"eunited",15,"ardennes"
"38055","optic",133,16,78,235,"eunited",15,"ardennes"
"380551","optic",133,16,78,235,"eunited",15,"ardennes"
"38056","eunited",119,100,266,235,"optic",156,"ardennes"
"380561","eunited",119,100,266,235,"optic",156,"ardennes"
"38057","optic",124,133,69,236,"eunited",15,"ardennes"
"380571","optic",124,133,69,236,"eunited",15,"ardennes"
"38058","optic",46,77,51,236,"eunited",15,"ardennes"
"380581","optic",46,77,51,236,"eunited",15,"ardennes"
"38059","optic",144,61,169,236,"eunited",15,"ardennes"
"380591","optic",144,61,169,236,"eunited",15,"ardennes"
"38060","optic",130,16,74,236,"eunited",15,"ardennes"
"380601","optic",130,16,74,236,"eunited",15,"ardennes"
"38061","eunited",119,100,272,236,"optic",157,"ardennes"
"380611","eunited",119,100,272,236,"optic",157,"ardennes"
"38062","eunited",155,36,68,236,"optic",157,"ardennes"
"380621","eunited",155,36,68,236,"optic",157,"ardennes"
"38063","optic",138,134,50,237,"eunited",15,"ardennes"
"380631","optic",138,134,50,237,"eunited",15,"ardennes"
"38064","optic",56,84,43,237,"eunited",15,"ardennes"
"380641","optic",56,84,43,237,"eunited",15,"ardennes"
"38065","optic",148,62,54,237,"eunited",15,"ardennes"
"380651","optic",148,62,54,237,"eunited",15,"ardennes"
"38066","optic",131,17,80,237,"eunited",15,"ardennes"
"380661","optic",131,17,80,237,"eunited",15,"ardennes"
"38067","optic",145,126,76,238,"eunited",15,"ardennes"
"380671","optic",145,126,76,238,"eunited",15,"ardennes"
"38068","optic",68,91,50,238,"eunited",15,"ardennes"
"380681","optic",68,91,50,238,"eunited",15,"ardennes"
"38069","optic",145,58,66,238,"eunited",15,"ardennes"
"380691","optic",145,58,66,238,"eunited",15,"ardennes"
"38070","optic",134,17,71,238,"eunited",15,"ardennes"
"380701","optic",134,17,71,238,"eunited",15,"ardennes"
"38071","optic",156,121,72,239,"eunited",15,"ardennes"
"380711","optic",156,121,72,239,"eunited",15,"ardennes"
"38072","optic",77,96,66,239,"eunited",15,"ardennes"
"380721","optic",77,96,66,239,"eunited",15,"ardennes"
"38073","optic",146,58,85,239,"eunited",15,"ardennes"
"380731","optic",146,58,85,239,"eunited",15,"ardennes"
"38074","optic",138,23,116,239,"eunited",15,"ardennes"
"380741","optic",138,23,116,239,"eunited",15,"ardennes"
"38075","eunited",222,109,48,239,"optic",157,"ardennes"
"380751","eunited",222,109,48,239,"optic",157,"ardennes"
"38076","optic",166,115,59,240,"eunited",15,"ardennes"
"380761","optic",166,115,59,240,"eunited",15,"ardennes"
"38077","optic",82,98,68,240,"eunited",15,"ardennes"
"380771","optic",82,98,68,240,"eunited",15,"ardennes"
"38078","optic",146,56,77,240,"eunited",15,"ardennes"
"380781","optic",146,56,77,240,"eunited",15,"ardennes"
"38079","optic",87,106,73,241,"eunited",15,"ardennes"
"380791","optic",87,106,73,241,"eunited",15,"ardennes"
"38080","optic",171,103,65,241,"eunited",15,"ardennes"
"380801","optic",171,103,65,241,"eunited",15,"ardennes"
"38081","optic",147,62,61,241,"eunited",15,"ardennes"
"380811","optic",147,62,61,241,"eunited",15,"ardennes"
"38082","eunited",193,102,110,241,"optic",157,"ardennes"
"380821","eunited",193,102,110,241,"optic",157,"ardennes"
"38083","eunited",222,101,119,241,"optic",157,"ardennes"
"380831","eunited",222,101,119,241,"optic",157,"ardennes"
"38084","optic",95,107,73,242,"eunited",15,"ardennes"
"380841","optic",95,107,73,242,"eunited",15,"ardennes"
"38085","optic",175,101,83,242,"eunited",15,"ardennes"
"380851","optic",175,101,83,242,"eunited",15,"ardennes"
"38086","optic",82,95,65,242,"eunited",15,"ardennes"
"380861","optic",82,95,65,242,"eunited",15,"ardennes"
"38087","optic",145,60,66,242,"eunited",15,"ardennes"
"380871","optic",145,60,66,242,"eunited",15,"ardennes"
"38088","eunited",223,91,62,242,"optic",157,"ardennes"
"380881","eunited",223,91,62,242,"optic",157,"ardennes"
"38089","optic",178,108,72,243,"eunited",15,"ardennes"
"380891","optic",178,108,72,243,"eunited",15,"ardennes"
"38090","optic",102,105,153,243,"eunited",15,"ardennes"
"380901","optic",102,105,153,243,"eunited",15,"ardennes"
"38091","optic",93,92,74,243,"eunited",15,"ardennes"
"380911","optic",93,92,74,243,"eunited",15,"ardennes"
"38092","optic",142,59,73,243,"eunited",15,"ardennes"
"380921","optic",142,59,73,243,"eunited",15,"ardennes"
"38093","optic",184,121,59,244,"eunited",15,"ardennes"
"380931","optic",184,121,59,244,"eunited",15,"ardennes"
"38094","optic",230,121,162,244,"eunited",15,"ardennes"
"380941","optic",230,121,162,244,"eunited",15,"ardennes"
"38095","optic",110,104,61,244,"eunited",15,"ardennes"
"380951","optic",110,104,61,244,"eunited",15,"ardennes"
"38096","optic",103,90,64,244,"eunited",15,"ardennes"
"380961","optic",103,90,64,244,"eunited",15,"ardennes"
"38097","optic",186,122,52,245,"eunited",15,"ardennes"
"380971","optic",186,122,52,245,"eunited",15,"ardennes"
"38098","optic",232,120,160,245,"eunited",15,"ardennes"
"380981","optic",232,120,160,245,"eunited",15,"ardennes"
"38099","optic",121,102,51,245,"eunited",15,"ardennes"
"380991","optic",121,102,51,245,"eunited",15,"ardennes"
"38100","optic",112,94,77,245,"eunited",15,"ardennes"
"381001","optic",112,94,77,245,"eunited",15,"ardennes"
"38101","eunited",218,94,46,245,"optic",157,"ardennes"
"381011","eunited",218,94,46,245,"optic",157,"ardennes"
"38102","eunited",202,94,66,245,"optic",157,"ardennes"
"381021","eunited",202,94,66,245,"optic",157,"ardennes"
"38103","eunited",163,40,206,245,"optic",157,"ardennes"
"381031","eunited",163,40,206,245,"optic",157,"ardennes"
"38104","optic",188,123,46,246,"eunited",15,"ardennes"
"381041","optic",188,123,46,246,"eunited",15,"ardennes"
"38105","optic",229,121,103,246,"eunited",15,"ardennes"
"381051","optic",229,121,103,246,"eunited",15,"ardennes"
"38106","optic",62,111,66,246,"eunited",15,"ardennes"
"381061","optic",62,111,66,246,"eunited",15,"ardennes"
"38107","eunited",210,96,70,246,"optic",157,"ardennes"
"381071","eunited",210,96,70,246,"optic",157,"ardennes"
"38108","eunited",185,94,70,246,"optic",157,"ardennes"
"381081","eunited",185,94,70,246,"optic",157,"ardennes"
"38109","eunited",158,50,88,246,"optic",157,"ardennes"
"381091","eunited",158,50,88,246,"optic",157,"ardennes"
"38110","eunited",157,28,46,246,"optic",157,"ardennes"
"381101","eunited",157,28,46,246,"optic",157,"ardennes"
"38111","optic",182,117,54,247,"eunited",15,"ardennes"
"381111","optic",182,117,54,247,"eunited",15,"ardennes"
"38112","optic",63,100,79,247,"eunited",15,"ardennes"
"381121","optic",63,100,79,247,"eunited",15,"ardennes"
"38113","eunited",184,92,122,247,"optic",157,"ardennes"
"381131","eunited",184,92,122,247,"optic",157,"ardennes"
"38114","eunited",197,70,142,247,"optic",157,"ardennes"
"381141","eunited",197,70,142,247,"optic",157,"ardennes"
"38115","eunited",159,58,90,247,"optic",157,"ardennes"
"381151","eunited",159,58,90,247,"optic",157,"ardennes"
"38116","eunited",142,26,75,247,"optic",157,"ardennes"
"381161","eunited",142,26,75,247,"optic",157,"ardennes"
"38117","optic",178,116,62,248,"eunited",15,"ardennes"
"381171","optic",178,116,62,248,"eunited",15,"ardennes"
"38118","optic",73,95,49,248,"eunited",15,"ardennes"
"381181","optic",73,95,49,248,"eunited",15,"ardennes"
"38119","optic",171,76,56,248,"eunited",15,"ardennes"
"381191","optic",171,76,56,248,"eunited",15,"ardennes"
"38120","eunited",200,69,91,248,"optic",157,"ardennes"
"381201","eunited",200,69,91,248,"optic",157,"ardennes"
"38121","eunited",156,58,113,248,"optic",157,"ardennes"
"381211","eunited",156,58,113,248,"optic",157,"ardennes"
"38122","eunited",133,21,55,248,"optic",157,"ardennes"
"381221","eunited",133,21,55,248,"optic",157,"ardennes"
"38123","optic",177,115,64,249,"eunited",15,"ardennes"
"381231","optic",177,115,64,249,"eunited",15,"ardennes"
"38124","optic",84,94,113,249,"eunited",15,"ardennes"
"381241","optic",84,94,113,249,"eunited",15,"ardennes"
"38125","eunited",185,88,144,249,"optic",157,"ardennes"
"381251","eunited",185,88,144,249,"optic",157,"ardennes"
"38126","eunited",201,66,82,249,"optic",157,"ardennes"
"381261","eunited",201,66,82,249,"optic",157,"ardennes"
"38127","eunited",156,61,60,249,"optic",157,"ardennes"
"381271","eunited",156,61,60,249,"optic",157,"ardennes"
"38128","eunited",122,18,65,249,"optic",157,"ardennes"
"381281","eunited",122,18,65,249,"optic",157,"ardennes"
"38129","optic",182,115,52,250,"eunited",15,"ardennes"
"381291","optic",182,115,52,250,"eunited",15,"ardennes"
"38130","optic",94,93,65,250,"eunited",15,"ardennes"
"381301","optic",94,93,65,250,"eunited",15,"ardennes"
"38131","eunited",197,73,137,250,"optic",157,"ardennes"
"381311","eunited",197,73,137,250,"optic",157,"ardennes"
"38132","eunited",157,65,89,250,"optic",157,"ardennes"
"381321","eunited",157,65,89,250,"optic",157,"ardennes"
"38133","eunited",113,26,46,250,"optic",157,"ardennes"
"381331","eunited",113,26,46,250,"optic",157,"ardennes"
"38134","eunited",133,24,52,250,"optic",157,"ardennes"
"381341","eunited",133,24,52,250,"optic",157,"ardennes"
"38135","optic",74,142,55,251,"eunited",15,"ardennes"
"381351","optic",74,142,55,251,"eunited",15,"ardennes"
"38136","optic",180,111,56,251,"eunited",15,"ardennes"
"381361","optic",180,111,56,251,"eunited",15,"ardennes"
"38137","optic",100,92,58,251,"eunited",15,"ardennes"
"381371","optic",100,92,58,251,"eunited",15,"ardennes"
"38138","eunited",188,80,80,251,"optic",157,"ardennes"
"381381","eunited",188,80,80,251,"optic",157,"ardennes"
"38139","eunited",164,70,105,251,"optic",157,"ardennes"
"381391","eunited",164,70,105,251,"optic",157,"ardennes"
"38140","optic",63,134,58,252,"eunited",15,"ardennes"
"381401","optic",63,134,58,252,"eunited",15,"ardennes"
"38141","eunited",180,75,262,252,"optic",157,"ardennes"
"381411","eunited",180,75,262,252,"optic",157,"ardennes"
"38142","optic",105,71,102,253,"eunited",15,"ardennes"
"381421","optic",105,71,102,253,"eunited",15,"ardennes"
"38143","eunited",236,114,50,253,"optic",157,"ardennes"
"381431","eunited",236,114,50,253,"optic",157,"ardennes"
"38144","eunited",176,85,93,253,"optic",157,"ardennes"
"381441","eunited",176,85,93,253,"optic",157,"ardennes"
"38145","optic",70,137,51,254,"eunited",15,"ardennes"
"381451","optic",70,137,51,254,"eunited",15,"ardennes"
"38146","optic",61,109,50,254,"eunited",15,"ardennes"
"381461","optic",61,109,50,254,"eunited",15,"ardennes"
"38147","optic",103,66,66,254,"eunited",15,"ardennes"
"381471","optic",103,66,66,254,"eunited",15,"ardennes"
"38148","eunited",222,111,43,254,"optic",157,"ardennes"
"381481","eunited",222,111,43,254,"optic",157,"ardennes"
"38149","eunited",171,85,143,254,"optic",157,"ardennes"
"381491","eunited",171,85,143,254,"optic",157,"ardennes"
"38150","eunited",175,60,58,254,"optic",157,"ardennes"
"381501","eunited",175,60,58,254,"optic",157,"ardennes"
"38151","eunited",70,46,72,254,"optic",157,"ardennes"
"381511","eunited",70,46,72,254,"optic",157,"ardennes"
"38152","optic",76,143,57,255,"eunited",15,"ardennes"
"381521","optic",76,143,57,255,"eunited",15,"ardennes"
"38153","optic",59,93,51,255,"eunited",15,"ardennes"
"381531","optic",59,93,51,255,"eunited",15,"ardennes"
"38154","optic",105,93,198,255,"eunited",15,"ardennes"
"381541","optic",105,93,198,255,"eunited",15,"ardennes"
"38155","optic",100,68,182,255,"eunited",15,"ardennes"
"381551","optic",100,68,182,255,"eunited",15,"ardennes"
"38156","eunited",211,107,63,255,"optic",157,"ardennes"
"381561","eunited",211,107,63,255,"optic",157,"ardennes"
"38157","eunited",170,90,120,255,"optic",157,"ardennes"
"381571","eunited",170,90,120,255,"optic",157,"ardennes"
"38158","eunited",175,60,75,255,"optic",157,"ardennes"
"381581","eunited",175,60,75,255,"optic",157,"ardennes"
"38159","eunited",67,55,83,255,"optic",157,"ardennes"
"381591","eunited",67,55,83,255,"optic",157,"ardennes"
"38160","optic",86,146,70,256,"eunited",15,"ardennes"
"381601","optic",86,146,70,256,"eunited",15,"ardennes"
"38161","optic",72,93,48,256,"eunited",15,"ardennes"
"381611","optic",72,93,48,256,"eunited",15,"ardennes"
"38162","optic",120,92,133,256,"eunited",15,"ardennes"
"381621","optic",120,92,133,256,"eunited",15,"ardennes"
"38163","optic",149,92,176,256,"eunited",15,"ardennes"
"381631","optic",149,92,176,256,"eunited",15,"ardennes"
"38164","optic",102,67,196,256,"eunited",15,"ardennes"
"381641","optic",102,67,196,256,"eunited",15,"ardennes"
