"","team","x","y","area","time","opp","score","map"
"14763","col",75,49,86,71,"tainted",25,"marie"
"147631","col",75,49,86,71,"tainted",25,"marie"
"14764","col",133,37,81,71,"tainted",25,"marie"
"147641","col",133,37,81,71,"tainted",25,"marie"
"14765","tainted",44,101,178,72,"col",15,"marie"
"147651","tainted",44,101,178,72,"col",15,"marie"
"14766","tainted",81,93,174,72,"col",15,"marie"
"147661","tainted",81,93,174,72,"col",15,"marie"
"14767","col",12,92,80,72,"tainted",25,"marie"
"147671","col",12,92,80,72,"tainted",25,"marie"
"14768","col",66,54,99,72,"tainted",25,"marie"
"147681","col",66,54,99,72,"tainted",25,"marie"
"14769","col",133,38,88,72,"tainted",25,"marie"
"147691","col",133,38,88,72,"tainted",25,"marie"
"14770","tainted",27,101,88,73,"col",15,"marie"
"147701","tainted",27,101,88,73,"col",15,"marie"
"14771","tainted",53,95,129,73,"col",15,"marie"
"147711","tainted",53,95,129,73,"col",15,"marie"
"14772","tainted",87,89,242,73,"col",15,"marie"
"147721","tainted",87,89,242,73,"col",15,"marie"
"14773","col",133,38,92,73,"tainted",25,"marie"
"147731","col",133,38,92,73,"tainted",25,"marie"
"14774","tainted",20,92,85,74,"col",15,"marie"
"147741","tainted",20,92,85,74,"col",15,"marie"
"14775","tainted",61,87,61,74,"col",15,"marie"
"147751","tainted",61,87,61,74,"col",15,"marie"
"14776","tainted",97,84,208,74,"col",15,"marie"
"147761","tainted",97,84,208,74,"col",15,"marie"
"14777","col",65,69,110,74,"tainted",25,"marie"
"147771","col",65,69,110,74,"tainted",25,"marie"
"14778","col",132,38,118,74,"tainted",25,"marie"
"147781","col",132,38,118,74,"tainted",25,"marie"
"14779","tainted",106,87,108,75,"col",15,"marie"
"147791","tainted",106,87,108,75,"col",15,"marie"
"14780","tainted",76,87,68,75,"col",15,"marie"
"147801","tainted",76,87,68,75,"col",15,"marie"
"14781","tainted",13,87,110,75,"col",15,"marie"
"147811","tainted",13,87,110,75,"col",15,"marie"
"14782","tainted",107,68,57,75,"col",15,"marie"
"147821","tainted",107,68,57,75,"col",15,"marie"
"14783","tainted",108,82,139,76,"col",15,"marie"
"147831","tainted",108,82,139,76,"col",15,"marie"
"14784","tainted",12,84,96,76,"col",15,"marie"
"147841","tainted",12,84,96,76,"col",15,"marie"
"14785","tainted",108,56,70,76,"col",15,"marie"
"147851","tainted",108,56,70,76,"col",15,"marie"
"14786","col",45,188,50,76,"tainted",30,"marie"
"147861","col",45,188,50,76,"tainted",30,"marie"
"14787","col",114,72,154,76,"tainted",30,"marie"
"147871","col",114,72,154,76,"tainted",30,"marie"
"14788","col",73,71,90,76,"tainted",30,"marie"
"147881","col",73,71,90,76,"tainted",30,"marie"
"14789","col",133,37,157,76,"tainted",30,"marie"
"147891","col",133,37,157,76,"tainted",30,"marie"
"14790","tainted",94,93,76,77,"col",15,"marie"
"147901","tainted",94,93,76,77,"col",15,"marie"
"14791","tainted",15,78,87,77,"col",15,"marie"
"147911","tainted",15,78,87,77,"col",15,"marie"
"14792","tainted",109,43,67,77,"col",15,"marie"
"147921","tainted",109,43,67,77,"col",15,"marie"
"14793","col",44,175,81,77,"tainted",31,"marie"
"147931","col",44,175,81,77,"tainted",31,"marie"
"14794","col",65,74,87,77,"tainted",31,"marie"
"147941","col",65,74,87,77,"tainted",31,"marie"
"14795","col",103,73,185,77,"tainted",31,"marie"
"147951","col",103,73,185,77,"tainted",31,"marie"
"14796","col",132,37,140,77,"tainted",31,"marie"
"147961","col",132,37,140,77,"tainted",31,"marie"
"14797","tainted",13,72,96,78,"col",15,"marie"
"147971","tainted",13,72,96,78,"col",15,"marie"
"14798","tainted",21,51,58,78,"col",15,"marie"
"147981","tainted",21,51,58,78,"col",15,"marie"
"14799","tainted",111,47,73,78,"col",15,"marie"
"147991","tainted",111,47,73,78,"col",15,"marie"
"14800","col",54,172,107,78,"tainted",32,"marie"
"148001","col",54,172,107,78,"tainted",32,"marie"
"14801","col",71,70,210,78,"tainted",32,"marie"
"148011","col",71,70,210,78,"tainted",32,"marie"
"14802","col",22,56,118,78,"tainted",32,"marie"
"148021","col",22,56,118,78,"tainted",32,"marie"
"14803","col",126,35,78,78,"tainted",32,"marie"
"148031","col",126,35,78,78,"tainted",32,"marie"
"14804","tainted",19,71,93,79,"col",15,"marie"
"148041","tainted",19,71,93,79,"col",15,"marie"
"14805","tainted",129,62,260,79,"col",15,"marie"
"148051","tainted",129,62,260,79,"col",15,"marie"
"14806","tainted",109,48,112,79,"col",15,"marie"
"148061","tainted",109,48,112,79,"col",15,"marie"
"14807","col",53,161,87,79,"tainted",32,"marie"
"148071","col",53,161,87,79,"tainted",32,"marie"
"14808","col",68,65,180,79,"tainted",32,"marie"
"148081","col",68,65,180,79,"tainted",32,"marie"
"14809","col",124,33,107,79,"tainted",32,"marie"
"148091","col",124,33,107,79,"tainted",32,"marie"
"14810","col",53,151,68,80,"tainted",32,"marie"
"148101","col",53,151,68,80,"tainted",32,"marie"
"14811","col",69,57,145,80,"tainted",32,"marie"
"148111","col",69,57,145,80,"tainted",32,"marie"
"14812","col",122,34,59,80,"tainted",32,"marie"
"148121","col",122,34,59,80,"tainted",32,"marie"
"14813","tainted",94,238,60,81,"col",15,"marie"
"148131","tainted",94,238,60,81,"col",15,"marie"
"14814","tainted",125,50,205,81,"col",15,"marie"
"148141","tainted",125,50,205,81,"col",15,"marie"
"14815","col",53,139,75,81,"tainted",32,"marie"
"148151","col",53,139,75,81,"tainted",32,"marie"
"14816","col",76,51,172,81,"tainted",32,"marie"
"148161","col",76,51,172,81,"tainted",32,"marie"
"14817","tainted",45,62,138,82,"col",15,"marie"
"148171","tainted",45,62,138,82,"col",15,"marie"
"14818","tainted",121,50,62,82,"col",15,"marie"
"148181","tainted",121,50,62,82,"col",15,"marie"
"14819","tainted",123,35,101,82,"col",15,"marie"
"148191","tainted",123,35,101,82,"col",15,"marie"
"14820","col",77,48,78,82,"tainted",32,"marie"
"148201","col",77,48,78,82,"tainted",32,"marie"
"14821","col",108,46,82,82,"tainted",32,"marie"
"148211","col",108,46,82,82,"tainted",32,"marie"
"14822","tainted",81,219,54,83,"col",15,"marie"
"148221","tainted",81,219,54,83,"col",15,"marie"
"14823","tainted",118,27,71,83,"col",15,"marie"
"148231","tainted",118,27,71,83,"col",15,"marie"
"14824","col",11,173,52,83,"tainted",32,"marie"
"148241","col",11,173,52,83,"tainted",32,"marie"
"14825","col",13,140,125,83,"tainted",32,"marie"
"148251","col",13,140,125,83,"tainted",32,"marie"
"14826","col",74,47,81,83,"tainted",32,"marie"
"148261","col",74,47,81,83,"tainted",32,"marie"
"14827","tainted",75,208,80,84,"col",15,"marie"
"148271","tainted",75,208,80,84,"col",15,"marie"
"14828","tainted",109,20,86,84,"col",15,"marie"
"148281","tainted",109,20,86,84,"col",15,"marie"
"14829","col",15,127,59,84,"tainted",32,"marie"
"148291","col",15,127,59,84,"tainted",32,"marie"
"14830","col",62,108,67,84,"tainted",32,"marie"
"148301","col",62,108,67,84,"tainted",32,"marie"
"14831","col",70,35,48,84,"tainted",32,"marie"
"148311","col",70,35,48,84,"tainted",32,"marie"
"14832","tainted",68,198,73,85,"col",15,"marie"
"148321","tainted",68,198,73,85,"col",15,"marie"
"14833","tainted",19,57,81,85,"col",15,"marie"
"148331","tainted",19,57,81,85,"col",15,"marie"
"14834","tainted",106,25,42,85,"col",15,"marie"
"148341","tainted",106,25,42,85,"col",15,"marie"
"14835","col",12,115,41,85,"tainted",32,"marie"
"148351","col",12,115,41,85,"tainted",32,"marie"
"14836","col",73,31,65,85,"tainted",32,"marie"
"148361","col",73,31,65,85,"tainted",32,"marie"
"14837","col",113,31,110,85,"tainted",32,"marie"
"148371","col",113,31,110,85,"tainted",32,"marie"
"14838","tainted",68,187,76,86,"col",15,"marie"
"148381","tainted",68,187,76,86,"col",15,"marie"
"14839","tainted",12,68,72,86,"col",15,"marie"
"148391","tainted",12,68,72,86,"col",15,"marie"
"14840","tainted",96,37,81,86,"col",15,"marie"
"148401","tainted",96,37,81,86,"col",15,"marie"
"14841","col",73,94,161,86,"tainted",32,"marie"
"148411","col",73,94,161,86,"tainted",32,"marie"
"14842","col",72,27,49,86,"tainted",32,"marie"
"148421","col",72,27,49,86,"tainted",32,"marie"
"14843","col",111,25,107,86,"tainted",32,"marie"
"148431","col",111,25,107,86,"tainted",32,"marie"
"14844","tainted",122,181,67,87,"col",15,"marie"
"148441","tainted",122,181,67,87,"col",15,"marie"
"14845","tainted",76,177,62,87,"col",15,"marie"
"148451","tainted",76,177,62,87,"col",15,"marie"
"14846","tainted",13,69,79,87,"col",15,"marie"
"148461","tainted",13,69,79,87,"col",15,"marie"
"14847","tainted",94,39,169,87,"col",15,"marie"
"148471","tainted",94,39,169,87,"col",15,"marie"
"14848","col",15,129,56,87,"tainted",32,"marie"
"148481","col",15,129,56,87,"tainted",32,"marie"
"14849","col",82,91,80,87,"tainted",32,"marie"
"148491","col",82,91,80,87,"tainted",32,"marie"
"14850","col",22,97,96,87,"tainted",32,"marie"
"148501","col",22,97,96,87,"tainted",32,"marie"
"14851","col",108,25,147,87,"tainted",32,"marie"
"148511","col",108,25,147,87,"tainted",32,"marie"
"14852","col",69,23,63,87,"tainted",32,"marie"
"148521","col",69,23,63,87,"tainted",32,"marie"
"14853","tainted",122,170,77,88,"col",15,"marie"
"148531","tainted",122,170,77,88,"col",15,"marie"
"14854","tainted",72,166,59,88,"col",15,"marie"
"148541","tainted",72,166,59,88,"col",15,"marie"
"14855","tainted",91,35,63,88,"col",15,"marie"
"148551","tainted",91,35,63,88,"col",15,"marie"
"14856","col",22,92,74,88,"tainted",32,"marie"
"148561","col",22,92,74,88,"tainted",32,"marie"
"14857","col",89,86,114,88,"tainted",32,"marie"
"148571","col",89,86,114,88,"tainted",32,"marie"
"14858","tainted",123,158,57,89,"col",15,"marie"
"148581","tainted",123,158,57,89,"col",15,"marie"
"14859","tainted",68,155,58,89,"col",15,"marie"
"148591","tainted",68,155,58,89,"col",15,"marie"
"14860","tainted",83,36,63,89,"col",15,"marie"
"148601","tainted",83,36,63,89,"col",15,"marie"
"14861","col",15,108,76,89,"tainted",32,"marie"
"148611","col",15,108,76,89,"tainted",32,"marie"
"14862","col",16,83,51,89,"tainted",32,"marie"
"148621","col",16,83,51,89,"tainted",32,"marie"
"14863","col",96,77,139,89,"tainted",32,"marie"
"148631","col",96,77,139,89,"tainted",32,"marie"
"14864","tainted",134,167,55,90,"col",15,"marie"
"148641","tainted",134,167,55,90,"col",15,"marie"
"14865","tainted",128,149,57,90,"col",15,"marie"
"148651","tainted",128,149,57,90,"col",15,"marie"
"14866","tainted",77,41,68,90,"col",15,"marie"
"148661","tainted",77,41,68,90,"col",15,"marie"
"14867","col",18,104,74,90,"tainted",32,"marie"
"148671","col",18,104,74,90,"tainted",32,"marie"
"14868","col",92,67,151,90,"tainted",32,"marie"
"148681","col",92,67,151,90,"tainted",32,"marie"
"14869","col",130,25,47,90,"tainted",32,"marie"
"148691","col",130,25,47,90,"tainted",32,"marie"
"14870","tainted",130,157,61,91,"col",15,"marie"
"148701","tainted",130,157,61,91,"col",15,"marie"
"14871","tainted",121,139,68,91,"col",15,"marie"
"148711","tainted",121,139,68,91,"col",15,"marie"
"14872","tainted",55,134,60,91,"col",15,"marie"
"148721","tainted",55,134,60,91,"col",15,"marie"
"14873","tainted",75,43,53,91,"col",15,"marie"
"148731","tainted",75,43,53,91,"col",15,"marie"
"14874","col",17,93,65,91,"tainted",32,"marie"
"148741","col",17,93,65,91,"tainted",32,"marie"
"14875","col",15,64,53,91,"tainted",32,"marie"
"148751","col",15,64,53,91,"tainted",32,"marie"
"14876","tainted",127,146,67,92,"col",15,"marie"
"148761","tainted",127,146,67,92,"col",15,"marie"
"14877","tainted",47,127,53,92,"col",15,"marie"
"148771","tainted",47,127,53,92,"col",15,"marie"
"14878","tainted",120,126,67,92,"col",15,"marie"
"148781","tainted",120,126,67,92,"col",15,"marie"
"14879","tainted",72,43,133,92,"col",15,"marie"
"148791","tainted",72,43,133,92,"col",15,"marie"
"14880","col",15,67,79,92,"tainted",32,"marie"
"148801","col",15,67,79,92,"tainted",32,"marie"
"14881","col",92,48,66,92,"tainted",32,"marie"
"148811","col",92,48,66,92,"tainted",32,"marie"
"14882","col",110,18,49,92,"tainted",32,"marie"
"148821","col",110,18,49,92,"tainted",32,"marie"
"14883","tainted",121,136,70,93,"col",15,"marie"
"148831","tainted",121,136,70,93,"col",15,"marie"
"14884","tainted",42,126,62,93,"col",15,"marie"
"148841","tainted",42,126,62,93,"col",15,"marie"
"14885","tainted",121,115,53,93,"col",15,"marie"
"148851","tainted",121,115,53,93,"col",15,"marie"
"14886","col",16,70,178,93,"tainted",32,"marie"
"148861","col",16,70,178,93,"tainted",32,"marie"
"14887","col",91,39,59,93,"tainted",32,"marie"
"148871","col",91,39,59,93,"tainted",32,"marie"
"14888","col",105,19,71,93,"tainted",32,"marie"
"148881","col",105,19,71,93,"tainted",32,"marie"
"14889","tainted",121,125,65,94,"col",15,"marie"
"148891","tainted",121,125,65,94,"col",15,"marie"
"14890","tainted",35,121,58,94,"col",15,"marie"
"148901","tainted",35,121,58,94,"col",15,"marie"
"14891","tainted",121,102,65,94,"col",15,"marie"
"148911","tainted",121,102,65,94,"col",15,"marie"
"14892","col",81,36,82,94,"tainted",32,"marie"
"148921","col",81,36,82,94,"tainted",32,"marie"
"14893","tainted",35,167,69,95,"col",15,"marie"
"148931","tainted",35,167,69,95,"col",15,"marie"
"14894","tainted",120,114,62,95,"col",15,"marie"
"148941","tainted",120,114,62,95,"col",15,"marie"
"14895","tainted",33,110,67,95,"col",15,"marie"
"148951","tainted",33,110,67,95,"col",15,"marie"
"14896","tainted",120,91,68,95,"col",15,"marie"
"148961","tainted",120,91,68,95,"col",15,"marie"
"14897","col",97,29,68,95,"tainted",32,"marie"
"148971","col",97,29,68,95,"tainted",32,"marie"
"14898","tainted",29,157,66,96,"col",15,"marie"
"148981","tainted",29,157,66,96,"col",15,"marie"
"14899","tainted",120,104,56,96,"col",15,"marie"
"148991","tainted",120,104,56,96,"col",15,"marie"
"14900","tainted",26,104,70,96,"col",15,"marie"
"149001","tainted",26,104,70,96,"col",15,"marie"
"14901","tainted",110,86,67,96,"col",15,"marie"
"149011","tainted",110,86,67,96,"col",15,"marie"
"14902","col",99,29,60,96,"tainted",32,"marie"
"149021","col",99,29,60,96,"tainted",32,"marie"
"14903","tainted",29,145,67,97,"col",15,"marie"
"149031","tainted",29,145,67,97,"col",15,"marie"
"14904","tainted",21,99,56,97,"col",15,"marie"
"149041","tainted",21,99,56,97,"col",15,"marie"
"14905","tainted",118,93,76,97,"col",15,"marie"
"149051","tainted",118,93,76,97,"col",15,"marie"
"14906","tainted",103,85,87,97,"col",15,"marie"
"149061","tainted",103,85,87,97,"col",15,"marie"
"14907","col",89,33,162,97,"tainted",35,"marie"
"149071","col",89,33,162,97,"tainted",35,"marie"
"14908","tainted",30,133,64,98,"col",15,"marie"
"149081","tainted",30,133,64,98,"col",15,"marie"
"14909","tainted",15,91,50,98,"col",15,"marie"
"149091","tainted",15,91,50,98,"col",15,"marie"
"14910","tainted",100,86,211,98,"col",15,"marie"
"149101","tainted",100,86,211,98,"col",15,"marie"
"14911","col",65,40,41,98,"tainted",36,"marie"
"149111","col",65,40,41,98,"tainted",36,"marie"
"14912","col",85,37,64,98,"tainted",36,"marie"
"149121","col",85,37,64,98,"tainted",36,"marie"
"14913","tainted",32,121,65,99,"col",15,"marie"
"149131","tainted",32,121,65,99,"col",15,"marie"
"14914","tainted",102,91,89,99,"col",15,"marie"
"149141","tainted",102,91,89,99,"col",15,"marie"
"14915","tainted",88,83,82,99,"col",15,"marie"
"149151","tainted",88,83,82,99,"col",15,"marie"
"14916","tainted",13,84,68,99,"col",15,"marie"
"149161","tainted",13,84,68,99,"col",15,"marie"
"14917","col",55,42,103,99,"tainted",36,"marie"
"149171","col",55,42,103,99,"tainted",36,"marie"
"14918","tainted",32,110,72,100,"col",15,"marie"
"149181","tainted",32,110,72,100,"col",15,"marie"
"14919","tainted",15,74,137,100,"col",15,"marie"
"149191","tainted",15,74,137,100,"col",15,"marie"
"14920","tainted",27,103,74,101,"col",15,"marie"
"149201","tainted",27,103,74,101,"col",15,"marie"
"14921","tainted",89,85,68,101,"col",15,"marie"
"149211","tainted",89,85,68,101,"col",15,"marie"
"14922","tainted",67,72,81,101,"col",15,"marie"
"149221","tainted",67,72,81,101,"col",15,"marie"
"14923","tainted",41,67,50,101,"col",15,"marie"
"149231","tainted",41,67,50,101,"col",15,"marie"
"14924","tainted",21,70,154,101,"col",15,"marie"
"149241","tainted",21,70,154,101,"col",15,"marie"
"14925","col",83,205,67,101,"tainted",39,"marie"
"149251","col",83,205,67,101,"tainted",39,"marie"
"14926","col",28,37,54,101,"tainted",39,"marie"
"149261","col",28,37,54,101,"tainted",39,"marie"
"14927","tainted",80,85,64,102,"col",15,"marie"
"149271","tainted",80,85,64,102,"col",15,"marie"
"14928","col",85,196,82,102,"tainted",44,"marie"
"149281","col",85,196,82,102,"tainted",44,"marie"
"14929","col",22,35,104,102,"tainted",44,"marie"
"149291","col",22,35,104,102,"tainted",44,"marie"
"14930","tainted",70,78,164,103,"col",15,"marie"
"149301","tainted",70,78,164,103,"col",15,"marie"
"14931","col",85,195,82,103,"tainted",44,"marie"
"149311","col",85,195,82,103,"tainted",44,"marie"
"14932","col",43,1,97,103,"tainted",44,"marie"
"149321","col",43,1,97,103,"tainted",44,"marie"
"14933","tainted",60,89,63,104,"col",15,"marie"
"149331","tainted",60,89,63,104,"col",15,"marie"
"14934","tainted",125,84,58,104,"col",15,"marie"
"149341","tainted",125,84,58,104,"col",15,"marie"
"14935","tainted",76,82,97,104,"col",15,"marie"
"149351","tainted",76,82,97,104,"col",15,"marie"
"14936","tainted",15,75,69,104,"col",15,"marie"
"149361","tainted",15,75,69,104,"col",15,"marie"
"14937","tainted",124,96,67,105,"col",15,"marie"
"149371","tainted",124,96,67,105,"col",15,"marie"
"14938","tainted",50,92,82,105,"col",15,"marie"
"149381","tainted",50,92,82,105,"col",15,"marie"
"14939","tainted",65,87,72,105,"col",15,"marie"
"149391","tainted",65,87,72,105,"col",15,"marie"
"14940","tainted",22,71,75,105,"col",15,"marie"
"149401","tainted",22,71,75,105,"col",15,"marie"
"14941","col",90,218,66,105,"tainted",44,"marie"
"149411","col",90,218,66,105,"tainted",44,"marie"
"14942","tainted",127,108,136,106,"col",15,"marie"
"149421","tainted",127,108,136,106,"col",15,"marie"
"14943","tainted",50,91,174,106,"col",15,"marie"
"149431","tainted",50,91,174,106,"col",15,"marie"
"14944","tainted",14,63,151,106,"col",15,"marie"
"149441","tainted",14,63,151,106,"col",15,"marie"
"14945","col",77,41,212,106,"tainted",44,"marie"
"149451","col",77,41,212,106,"tainted",44,"marie"
"14946","tainted",125,118,49,107,"col",15,"marie"
"149461","tainted",125,118,49,107,"col",15,"marie"
"14947","tainted",44,88,96,107,"col",15,"marie"
"149471","tainted",44,88,96,107,"col",15,"marie"
"14948","tainted",15,59,198,107,"col",15,"marie"
"149481","tainted",15,59,198,107,"col",15,"marie"
"14949","col",71,225,55,107,"tainted",44,"marie"
"149491","col",71,225,55,107,"tainted",44,"marie"
"14950","col",42,50,143,107,"tainted",44,"marie"
"149501","col",42,50,143,107,"tainted",44,"marie"
"14951","col",34,30,114,107,"tainted",44,"marie"
"149511","col",34,30,114,107,"tainted",44,"marie"
"14952","tainted",121,130,65,108,"col",15,"marie"
"149521","tainted",121,130,65,108,"col",15,"marie"
"14953","tainted",39,85,122,108,"col",15,"marie"
"149531","tainted",39,85,122,108,"col",15,"marie"
"14954","tainted",14,59,149,108,"col",15,"marie"
"149541","tainted",14,59,149,108,"col",15,"marie"
"14955","col",60,230,65,108,"tainted",44,"marie"
"149551","col",60,230,65,108,"tainted",44,"marie"
"14956","col",31,42,230,108,"tainted",44,"marie"
"149561","col",31,42,230,108,"tainted",44,"marie"
"14957","col",103,7,52,108,"tainted",44,"marie"
"149571","col",103,7,52,108,"tainted",44,"marie"
"14958","tainted",127,142,125,109,"col",15,"marie"
"149581","tainted",127,142,125,109,"col",15,"marie"
"14959","tainted",39,81,171,109,"col",15,"marie"
"149591","tainted",39,81,171,109,"col",15,"marie"
"14960","col",48,235,78,109,"tainted",44,"marie"
"149601","col",48,235,78,109,"tainted",44,"marie"
"14961","col",92,11,52,109,"tainted",44,"marie"
"149611","col",92,11,52,109,"tainted",44,"marie"
"14962","tainted",131,156,58,110,"col",15,"marie"
"149621","tainted",131,156,58,110,"col",15,"marie"
"14963","tainted",39,81,181,110,"col",15,"marie"
"149631","tainted",39,81,181,110,"col",15,"marie"
"14964","col",83,12,80,110,"tainted",44,"marie"
"149641","col",83,12,80,110,"tainted",44,"marie"
"14965","col",102,8,61,110,"tainted",44,"marie"
"149651","col",102,8,61,110,"tainted",44,"marie"
"14966","tainted",126,161,47,111,"col",15,"marie"
"149661","tainted",126,161,47,111,"col",15,"marie"
"14967","tainted",47,90,212,111,"col",15,"marie"
"149671","tainted",47,90,212,111,"col",15,"marie"
"14968","tainted",28,83,48,111,"col",15,"marie"
"149681","tainted",28,83,48,111,"col",15,"marie"
"14969","col",30,226,96,111,"tainted",44,"marie"
"149691","col",30,226,96,111,"tainted",44,"marie"
"14970","col",75,10,69,111,"tainted",44,"marie"
"149701","col",75,10,69,111,"tainted",44,"marie"
"14971","col",98,10,178,111,"tainted",44,"marie"
"149711","col",98,10,178,111,"tainted",44,"marie"
"14972","tainted",124,172,55,112,"col",15,"marie"
"149721","tainted",124,172,55,112,"col",15,"marie"
"14973","tainted",50,97,99,112,"col",15,"marie"
"149731","tainted",50,97,99,112,"col",15,"marie"
"14974","tainted",23,95,58,112,"col",15,"marie"
"149741","tainted",23,95,58,112,"col",15,"marie"
"14975","tainted",128,183,50,113,"col",15,"marie"
"149751","tainted",128,183,50,113,"col",15,"marie"
"14976","tainted",32,103,75,113,"col",15,"marie"
"149761","tainted",32,103,75,113,"col",15,"marie"
"14977","tainted",56,102,87,113,"col",15,"marie"
"149771","tainted",56,102,87,113,"col",15,"marie"
"14978","col",26,225,118,113,"tainted",44,"marie"
"149781","col",26,225,118,113,"tainted",44,"marie"
"14979","col",93,27,59,113,"tainted",44,"marie"
"149791","col",93,27,59,113,"tainted",44,"marie"
"14980","col",77,16,105,113,"tainted",44,"marie"
"149801","col",77,16,105,113,"tainted",44,"marie"
"14981","tainted",31,115,52,114,"col",15,"marie"
"149811","tainted",31,115,52,114,"col",15,"marie"
"14982","tainted",58,114,117,114,"col",15,"marie"
"149821","tainted",58,114,117,114,"col",15,"marie"
"14983","col",17,217,105,114,"tainted",44,"marie"
"149831","col",17,217,105,114,"tainted",44,"marie"
"14984","col",48,24,88,114,"tainted",44,"marie"
"149841","col",48,24,88,114,"tainted",44,"marie"
"14985","col",73,22,64,114,"tainted",44,"marie"
"149851","col",73,22,64,114,"tainted",44,"marie"
"14986","tainted",128,235,147,115,"col",15,"marie"
"149861","tainted",128,235,147,115,"col",15,"marie"
"14987","tainted",127,200,47,115,"col",15,"marie"
"149871","tainted",127,200,47,115,"col",15,"marie"
"14988","tainted",36,128,55,115,"col",15,"marie"
"149881","tainted",36,128,55,115,"col",15,"marie"
"14989","tainted",60,123,73,115,"col",15,"marie"
"149891","tainted",60,123,73,115,"col",15,"marie"
"14990","col",16,213,98,115,"tainted",44,"marie"
"149901","col",16,213,98,115,"tainted",44,"marie"
"14991","col",83,37,47,115,"tainted",44,"marie"
"149911","col",83,37,47,115,"tainted",44,"marie"
"14992","col",65,30,70,115,"tainted",44,"marie"
"149921","col",65,30,70,115,"tainted",44,"marie"
"14993","col",37,19,91,115,"tainted",44,"marie"
"149931","col",37,19,91,115,"tainted",44,"marie"
"14994","tainted",128,200,58,116,"col",16,"marie"
"149941","tainted",128,200,58,116,"col",16,"marie"
"14995","tainted",57,132,225,116,"col",16,"marie"
"149951","tainted",57,132,225,116,"col",16,"marie"
"14996","col",16,212,86,116,"tainted",44,"marie"
"149961","col",16,212,86,116,"tainted",44,"marie"
"14997","col",70,42,196,116,"tainted",44,"marie"
"149971","col",70,42,196,116,"tainted",44,"marie"
"14998","col",27,22,151,116,"tainted",44,"marie"
"149981","col",27,22,151,116,"tainted",44,"marie"
"14999","tainted",127,198,63,117,"col",17,"marie"
"149991","tainted",127,198,63,117,"col",17,"marie"
"15000","tainted",61,139,174,117,"col",17,"marie"
"150001","tainted",61,139,174,117,"col",17,"marie"
"15001","tainted",13,65,64,117,"col",17,"marie"
"150011","tainted",13,65,64,117,"col",17,"marie"
"15002","tainted",50,65,89,117,"col",17,"marie"
"150021","tainted",50,65,89,117,"col",17,"marie"
"15003","col",18,214,108,117,"tainted",44,"marie"
"150031","col",18,214,108,117,"tainted",44,"marie"
"15004","col",31,33,77,117,"tainted",44,"marie"
"150041","col",31,33,77,117,"tainted",44,"marie"
"15005","tainted",127,197,148,118,"col",17,"marie"
"150051","tainted",127,197,148,118,"col",17,"marie"
"15006","tainted",66,147,136,118,"col",17,"marie"
"150061","tainted",66,147,136,118,"col",17,"marie"
"15007","tainted",13,74,74,118,"col",17,"marie"
"150071","tainted",13,74,74,118,"col",17,"marie"
"15008","col",20,216,85,118,"tainted",44,"marie"
"150081","col",20,216,85,118,"tainted",44,"marie"
"15009","tainted",126,196,106,119,"col",17,"marie"
"150091","tainted",126,196,106,119,"col",17,"marie"
"15010","tainted",75,152,219,119,"col",17,"marie"
"150101","tainted",75,152,219,119,"col",17,"marie"
"15011","col",16,213,97,119,"tainted",45,"marie"
"150111","col",16,213,97,119,"tainted",45,"marie"
"15012","tainted",128,200,44,120,"col",17,"marie"
"150121","tainted",128,200,44,120,"col",17,"marie"
"15013","tainted",75,151,247,120,"col",17,"marie"
"150131","tainted",75,151,247,120,"col",17,"marie"
"15014","col",17,214,117,120,"tainted",46,"marie"
"150141","col",17,214,117,120,"tainted",46,"marie"
"15015","col",58,56,50,120,"tainted",46,"marie"
"150151","col",58,56,50,120,"tainted",46,"marie"
"15016","tainted",128,200,45,121,"col",17,"marie"
"150161","tainted",128,200,45,121,"col",17,"marie"
"15017","tainted",64,159,50,121,"col",17,"marie"
"150171","tainted",64,159,50,121,"col",17,"marie"
"15018","tainted",74,144,79,121,"col",17,"marie"
"150181","tainted",74,144,79,121,"col",17,"marie"
"15019","tainted",128,23,64,121,"col",17,"marie"
"150191","tainted",128,23,64,121,"col",17,"marie"
"15020","col",20,224,116,121,"tainted",47,"marie"
"150201","col",20,224,116,121,"tainted",47,"marie"
"15021","tainted",54,162,71,122,"col",17,"marie"
"150211","tainted",54,162,71,122,"col",17,"marie"
"15022","tainted",75,144,77,122,"col",17,"marie"
"150221","tainted",75,144,77,122,"col",17,"marie"
"15023","tainted",127,34,60,122,"col",17,"marie"
"150231","tainted",127,34,60,122,"col",17,"marie"
"15024","col",28,224,136,122,"tainted",48,"marie"
"150241","col",28,224,136,122,"tainted",48,"marie"
"15025","col",35,77,156,122,"tainted",48,"marie"
"150251","col",35,77,156,122,"tainted",48,"marie"
"15026","tainted",124,213,77,123,"col",17,"marie"
"150261","tainted",124,213,77,123,"col",17,"marie"
"15027","tainted",52,174,68,123,"col",17,"marie"
"150271","tainted",52,174,68,123,"col",17,"marie"
"15028","tainted",75,144,79,123,"col",17,"marie"
"150281","tainted",75,144,79,123,"col",17,"marie"
"15029","tainted",125,46,73,123,"col",17,"marie"
"150291","tainted",125,46,73,123,"col",17,"marie"
"15030","col",32,231,54,123,"tainted",49,"marie"
"150301","col",32,231,54,123,"tainted",49,"marie"
"15031","col",22,93,42,123,"tainted",49,"marie"
