"","team","x","y","area","time","opp","score","map"
"416741","unilad",132,39,92,411,"eunited",95,"gib"
"41675","eunited",12,105,80,411,"unilad",113,"gib"
"416751","eunited",12,105,80,411,"unilad",113,"gib"
"41676","eunited",107,85,81,411,"unilad",113,"gib"
"416761","eunited",107,85,81,411,"unilad",113,"gib"
"41677","unilad",152,80,80,412,"eunited",95,"gib"
"416771","unilad",152,80,80,412,"eunited",95,"gib"
"41678","unilad",228,69,78,412,"eunited",95,"gib"
"416781","unilad",228,69,78,412,"eunited",95,"gib"
"41679","unilad",174,70,202,412,"eunited",95,"gib"
"416791","unilad",174,70,202,412,"eunited",95,"gib"
"41680","unilad",168,35,135,412,"eunited",95,"gib"
"416801","unilad",168,35,135,412,"eunited",95,"gib"
"41681","unilad",129,34,83,412,"eunited",95,"gib"
"416811","unilad",129,34,83,412,"eunited",95,"gib"
"41682","eunited",109,87,121,412,"unilad",113,"gib"
"416821","eunited",109,87,121,412,"unilad",113,"gib"
"41683","unilad",168,73,130,413,"eunited",95,"gib"
"416831","unilad",168,73,130,413,"eunited",95,"gib"
"41684","unilad",218,65,67,413,"eunited",95,"gib"
"416841","unilad",218,65,67,413,"eunited",95,"gib"
"41685","unilad",125,35,56,413,"eunited",95,"gib"
"416851","unilad",125,35,56,413,"eunited",95,"gib"
"41686","unilad",92,39,246,413,"eunited",95,"gib"
"416861","unilad",92,39,246,413,"eunited",95,"gib"
"41687","eunited",105,82,73,413,"unilad",113,"gib"
"416871","eunited",105,82,73,413,"unilad",113,"gib"
"41688","eunited",53,35,72,413,"unilad",113,"gib"
"416881","eunited",53,35,72,413,"unilad",113,"gib"
"41689","unilad",165,81,117,414,"eunited",95,"gib"
"416891","unilad",165,81,117,414,"eunited",95,"gib"
"41690","unilad",214,55,107,414,"eunited",95,"gib"
"416901","unilad",214,55,107,414,"eunited",95,"gib"
"41691","unilad",235,54,56,414,"eunited",95,"gib"
"416911","unilad",235,54,56,414,"eunited",95,"gib"
"41692","eunited",111,79,69,414,"unilad",113,"gib"
"416921","eunited",111,79,69,414,"unilad",113,"gib"
"41693","eunited",43,51,53,414,"unilad",113,"gib"
"416931","eunited",43,51,53,414,"unilad",113,"gib"
"41694","eunited",61,37,46,414,"unilad",113,"gib"
"416941","eunited",61,37,46,414,"unilad",113,"gib"
"41695","unilad",164,86,75,415,"eunited",95,"gib"
"416951","unilad",164,86,75,415,"eunited",95,"gib"
"41696","unilad",206,65,75,415,"eunited",95,"gib"
"416961","unilad",206,65,75,415,"eunited",95,"gib"
"41697","unilad",212,44,58,415,"eunited",95,"gib"
"416971","unilad",212,44,58,415,"eunited",95,"gib"
"41698","eunited",119,75,122,415,"unilad",113,"gib"
"416981","eunited",119,75,122,415,"unilad",113,"gib"
"41699","eunited",55,56,51,415,"unilad",113,"gib"
"416991","eunited",55,56,51,415,"unilad",113,"gib"
"41700","unilad",160,84,104,416,"eunited",95,"gib"
"417001","unilad",160,84,104,416,"eunited",95,"gib"
"41701","unilad",124,76,87,416,"eunited",95,"gib"
"417011","unilad",124,76,87,416,"eunited",95,"gib"
"41702","unilad",196,71,75,416,"eunited",95,"gib"
"417021","unilad",196,71,75,416,"eunited",95,"gib"
"41703","unilad",102,38,41,416,"eunited",95,"gib"
"417031","unilad",102,38,41,416,"eunited",95,"gib"
"41704","eunited",123,77,153,416,"unilad",113,"gib"
"417041","eunited",123,77,153,416,"unilad",113,"gib"
"41705","unilad",159,80,48,417,"eunited",95,"gib"
"417051","unilad",159,80,48,417,"eunited",95,"gib"
"41706","unilad",99,37,83,417,"eunited",95,"gib"
"417061","unilad",99,37,83,417,"eunited",95,"gib"
"41707","unilad",195,40,171,417,"eunited",95,"gib"
"417071","unilad",195,40,171,417,"eunited",95,"gib"
"41708","unilad",188,51,76,418,"eunited",95,"gib"
"417081","unilad",188,51,76,418,"eunited",95,"gib"
"41709","unilad",103,41,131,418,"eunited",95,"gib"
"417091","unilad",103,41,131,418,"eunited",95,"gib"
"41710","unilad",179,33,63,418,"eunited",95,"gib"
"417101","unilad",179,33,63,418,"eunited",95,"gib"
"41711","unilad",15,76,141,419,"eunited",95,"gib"
"417111","unilad",15,76,141,419,"eunited",95,"gib"
"41712","unilad",163,74,79,419,"eunited",95,"gib"
"417121","unilad",163,74,79,419,"eunited",95,"gib"
"41713","unilad",176,54,89,419,"eunited",95,"gib"
"417131","unilad",176,54,89,419,"eunited",95,"gib"
"41714","unilad",103,40,107,419,"eunited",95,"gib"
"417141","unilad",103,40,107,419,"eunited",95,"gib"
"41715","unilad",170,32,74,419,"eunited",95,"gib"
"417151","unilad",170,32,74,419,"eunited",95,"gib"
"41716","unilad",166,77,67,420,"eunited",95,"gib"
"417161","unilad",166,77,67,420,"eunited",95,"gib"
"41717","unilad",171,53,88,420,"eunited",95,"gib"
"417171","unilad",171,53,88,420,"eunited",95,"gib"
"41718","unilad",172,27,70,420,"eunited",95,"gib"
"417181","unilad",172,27,70,420,"eunited",95,"gib"
"41719","eunited",112,85,44,420,"unilad",113,"gib"
"417191","eunited",112,85,44,420,"unilad",113,"gib"
"41720","eunited",54,59,68,420,"unilad",113,"gib"
"417201","eunited",54,59,68,420,"unilad",113,"gib"
"41721","unilad",178,100,72,421,"eunited",95,"gib"
"417211","unilad",178,100,72,421,"eunited",95,"gib"
"41722","unilad",163,73,61,421,"eunited",95,"gib"
"417221","unilad",163,73,61,421,"eunited",95,"gib"
"41723","unilad",171,53,87,421,"eunited",95,"gib"
"417231","unilad",171,53,87,421,"eunited",95,"gib"
"41724","unilad",104,48,71,421,"eunited",95,"gib"
"417241","unilad",104,48,71,421,"eunited",95,"gib"
"41725","unilad",172,23,85,421,"eunited",95,"gib"
"417251","unilad",172,23,85,421,"eunited",95,"gib"
"41726","eunited",104,87,85,421,"unilad",113,"gib"
"417261","eunited",104,87,85,421,"unilad",113,"gib"
"41727","unilad",167,105,83,422,"eunited",95,"gib"
"417271","unilad",167,105,83,422,"eunited",95,"gib"
"41728","unilad",164,79,72,422,"eunited",95,"gib"
"417281","unilad",164,79,72,422,"eunited",95,"gib"
"41729","unilad",163,57,78,422,"eunited",95,"gib"
"417291","unilad",163,57,78,422,"eunited",95,"gib"
"41730","unilad",173,27,84,422,"eunited",95,"gib"
"417301","unilad",173,27,84,422,"eunited",95,"gib"
"41731","eunited",106,88,99,422,"unilad",113,"gib"
"417311","eunited",106,88,99,422,"unilad",113,"gib"
"41732","eunited",145,41,246,422,"unilad",113,"gib"
"417321","eunited",145,41,246,422,"unilad",113,"gib"
"41733","unilad",160,116,82,423,"eunited",95,"gib"
"417331","unilad",160,116,82,423,"eunited",95,"gib"
"41734","unilad",163,63,78,423,"eunited",95,"gib"
"417341","unilad",163,63,78,423,"eunited",95,"gib"
"41735","unilad",174,31,74,423,"eunited",95,"gib"
"417351","unilad",174,31,74,423,"eunited",95,"gib"
"41736","unilad",100,36,134,423,"eunited",95,"gib"
"417361","unilad",100,36,134,423,"eunited",95,"gib"
"41737","eunited",106,89,120,423,"unilad",113,"gib"
"417371","eunited",106,89,120,423,"unilad",113,"gib"
"41738","eunited",80,72,80,423,"unilad",113,"gib"
"417381","eunited",80,72,80,423,"unilad",113,"gib"
"41739","eunited",146,41,196,423,"unilad",113,"gib"
"417391","eunited",146,41,196,423,"unilad",113,"gib"
"41740","unilad",148,118,71,424,"eunited",95,"gib"
"417401","unilad",148,118,71,424,"eunited",95,"gib"
"41741","unilad",173,31,76,424,"eunited",95,"gib"
"417411","unilad",173,31,76,424,"eunited",95,"gib"
"41742","eunited",107,88,162,424,"unilad",113,"gib"
"417421","eunited",107,88,162,424,"unilad",113,"gib"
"41743","eunited",143,41,235,424,"unilad",113,"gib"
"417431","eunited",143,41,235,424,"unilad",113,"gib"
"41744","unilad",135,116,65,425,"eunited",95,"gib"
"417441","unilad",135,116,65,425,"eunited",95,"gib"
"41745","unilad",233,71,70,425,"eunited",95,"gib"
"417451","unilad",233,71,70,425,"eunited",95,"gib"
"41746","eunited",106,88,157,425,"unilad",113,"gib"
"417461","eunited",106,88,157,425,"unilad",113,"gib"
"41747","eunited",141,41,246,425,"unilad",113,"gib"
"417471","eunited",141,41,246,425,"unilad",113,"gib"
"41748","unilad",124,109,79,426,"eunited",95,"gib"
"417481","unilad",124,109,79,426,"eunited",95,"gib"
"41749","unilad",142,45,151,426,"eunited",95,"gib"
"417491","unilad",142,45,151,426,"eunited",95,"gib"
"41750","unilad",105,39,128,426,"eunited",95,"gib"
"417501","unilad",105,39,128,426,"eunited",95,"gib"
"41751","eunited",102,77,268,426,"unilad",113,"gib"
"417511","eunited",102,77,268,426,"unilad",113,"gib"
"41752","unilad",12,122,40,427,"eunited",95,"gib"
"417521","unilad",12,122,40,427,"eunited",95,"gib"
"41753","unilad",124,107,79,427,"eunited",95,"gib"
"417531","unilad",124,107,79,427,"eunited",95,"gib"
"41754","unilad",3,105,125,427,"eunited",95,"gib"
"417541","unilad",3,105,125,427,"eunited",95,"gib"
"41755","unilad",221,64,224,427,"eunited",95,"gib"
"417551","unilad",221,64,224,427,"eunited",95,"gib"
"41756","unilad",98,33,70,427,"eunited",95,"gib"
"417561","unilad",98,33,70,427,"eunited",95,"gib"
"41757","eunited",12,122,40,427,"unilad",113,"gib"
"417571","eunited",12,122,40,427,"unilad",113,"gib"
"41758","eunited",3,105,125,427,"unilad",113,"gib"
"417581","eunited",3,105,125,427,"unilad",113,"gib"
"41759","eunited",174,71,71,427,"unilad",113,"gib"
"417591","eunited",174,71,71,427,"unilad",113,"gib"
"41760","eunited",109,74,199,427,"unilad",113,"gib"
"417601","eunited",109,74,199,427,"unilad",113,"gib"
"41761","eunited",140,68,97,427,"unilad",113,"gib"
"417611","eunited",140,68,97,427,"unilad",113,"gib"
"41762","unilad",124,107,84,428,"eunited",95,"gib"
"417621","unilad",124,107,84,428,"eunited",95,"gib"
"41763","unilad",214,67,76,428,"eunited",95,"gib"
"417631","unilad",214,67,76,428,"eunited",95,"gib"
"41764","unilad",218,52,117,428,"eunited",95,"gib"
"417641","unilad",218,52,117,428,"eunited",95,"gib"
"41765","unilad",98,36,274,428,"eunited",95,"gib"
"417651","unilad",98,36,274,428,"eunited",95,"gib"
"41766","unilad",127,107,85,429,"eunited",95,"gib"
"417661","unilad",127,107,85,429,"eunited",95,"gib"
"41767","unilad",203,69,66,429,"eunited",95,"gib"
"417671","unilad",203,69,66,429,"eunited",95,"gib"
"41768","unilad",219,44,237,429,"eunited",95,"gib"
"417681","unilad",219,44,237,429,"eunited",95,"gib"
"41769","eunited",124,76,154,429,"unilad",113,"gib"
"417691","eunited",124,76,154,429,"unilad",113,"gib"
"41770","eunited",116,44,203,429,"unilad",113,"gib"
"417701","eunited",116,44,203,429,"unilad",113,"gib"
"41771","eunited",141,30,69,429,"unilad",113,"gib"
"417711","eunited",141,30,69,429,"unilad",113,"gib"
"41772","eunited",122,26,87,429,"unilad",113,"gib"
"417721","eunited",122,26,87,429,"unilad",113,"gib"
"41773","unilad",133,102,127,430,"eunited",95,"gib"
"417731","unilad",133,102,127,430,"eunited",95,"gib"
"41774","unilad",196,75,70,430,"eunited",95,"gib"
"417741","unilad",196,75,70,430,"eunited",95,"gib"
"41775","unilad",161,43,90,430,"eunited",95,"gib"
"417751","unilad",161,43,90,430,"eunited",95,"gib"
"41776","unilad",203,39,96,430,"eunited",95,"gib"
"417761","unilad",203,39,96,430,"eunited",95,"gib"
"41777","eunited",135,77,150,430,"unilad",113,"gib"
"417771","eunited",135,77,150,430,"unilad",113,"gib"
"41778","eunited",131,40,47,430,"unilad",113,"gib"
"417781","eunited",131,40,47,430,"unilad",113,"gib"
"41779","eunited",126,17,51,430,"unilad",113,"gib"
"417791","eunited",126,17,51,430,"unilad",113,"gib"
"41780","unilad",128,105,94,431,"eunited",95,"gib"
"417801","unilad",128,105,94,431,"eunited",95,"gib"
"41781","unilad",190,74,74,431,"eunited",95,"gib"
"417811","unilad",190,74,74,431,"eunited",95,"gib"
"41782","unilad",101,38,52,431,"eunited",95,"gib"
"417821","unilad",101,38,52,431,"eunited",95,"gib"
"41783","unilad",194,29,71,431,"eunited",95,"gib"
"417831","unilad",194,29,71,431,"eunited",95,"gib"
"41784","eunited",142,35,55,431,"unilad",113,"gib"
"417841","eunited",142,35,55,431,"unilad",113,"gib"
"41785","eunited",129,4,85,431,"unilad",113,"gib"
"417851","eunited",129,4,85,431,"unilad",113,"gib"
"41786","unilad",12,132,172,432,"eunited",95,"gib"
"417861","unilad",12,132,172,432,"eunited",95,"gib"
"41787","unilad",136,104,97,432,"eunited",95,"gib"
"417871","unilad",136,104,97,432,"eunited",95,"gib"
"41788","unilad",182,67,107,432,"eunited",95,"gib"
"417881","unilad",182,67,107,432,"eunited",95,"gib"
"41789","unilad",187,49,128,432,"eunited",95,"gib"
"417891","unilad",187,49,128,432,"eunited",95,"gib"
"41790","unilad",99,36,186,432,"eunited",95,"gib"
"417901","unilad",99,36,186,432,"eunited",95,"gib"
"41791","unilad",8,26,72,432,"eunited",95,"gib"
"417911","unilad",8,26,72,432,"eunited",95,"gib"
"41792","unilad",189,24,84,432,"eunited",95,"gib"
"417921","unilad",189,24,84,432,"eunited",95,"gib"
"41793","eunited",14,132,212,432,"unilad",113,"gib"
"417931","eunited",14,132,212,432,"unilad",113,"gib"
"41794","eunited",8,26,72,432,"unilad",113,"gib"
"417941","eunited",8,26,72,432,"unilad",113,"gib"
"41795","eunited",137,1,152,432,"unilad",113,"gib"
"417951","eunited",137,1,152,432,"unilad",113,"gib"
"41796","unilad",132,102,106,433,"eunited",95,"gib"
"417961","unilad",132,102,106,433,"eunited",95,"gib"
"41797","unilad",101,38,182,433,"eunited",95,"gib"
"417971","unilad",101,38,182,433,"eunited",95,"gib"
"41798","unilad",188,19,85,433,"eunited",95,"gib"
"417981","unilad",188,19,85,433,"eunited",95,"gib"
"41799","eunited",158,45,74,433,"unilad",113,"gib"
"417991","eunited",158,45,74,433,"unilad",113,"gib"
"41800","unilad",132,111,71,434,"eunited",95,"gib"
"418001","unilad",132,111,71,434,"eunited",95,"gib"
"41801","unilad",181,12,76,434,"eunited",95,"gib"
"418011","unilad",181,12,76,434,"eunited",95,"gib"
"41802","unilad",11,9,225,434,"eunited",95,"gib"
"418021","unilad",11,9,225,434,"eunited",95,"gib"
"41803","eunited",115,38,65,434,"unilad",113,"gib"
"418031","eunited",115,38,65,434,"unilad",113,"gib"
"41804","unilad",125,114,78,435,"eunited",95,"gib"
"418041","unilad",125,114,78,435,"eunited",95,"gib"
"41805","unilad",171,46,150,435,"eunited",95,"gib"
"418051","unilad",171,46,150,435,"eunited",95,"gib"
"41806","unilad",173,8,77,435,"eunited",95,"gib"
"418061","unilad",173,8,77,435,"eunited",95,"gib"
"41807","eunited",165,44,46,435,"unilad",113,"gib"
"418071","eunited",165,44,46,435,"unilad",113,"gib"
"41808","eunited",118,45,62,435,"unilad",113,"gib"
"418081","eunited",118,45,62,435,"unilad",113,"gib"
"41809","eunited",146,43,109,435,"unilad",113,"gib"
"418091","eunited",146,43,109,435,"unilad",113,"gib"
"41810","eunited",49,34,113,435,"unilad",113,"gib"
"418101","eunited",49,34,113,435,"unilad",113,"gib"
"41811","unilad",131,104,88,436,"eunited",96,"gib"
"418111","unilad",131,104,88,436,"eunited",96,"gib"
"41812","unilad",171,37,82,436,"eunited",96,"gib"
"418121","unilad",171,37,82,436,"eunited",96,"gib"
"41813","unilad",168,9,78,436,"eunited",96,"gib"
"418131","unilad",168,9,78,436,"eunited",96,"gib"
"41814","eunited",150,54,119,436,"unilad",113,"gib"
"418141","eunited",150,54,119,436,"unilad",113,"gib"
"41815","eunited",122,54,93,436,"unilad",113,"gib"
"418151","eunited",122,54,93,436,"unilad",113,"gib"
"41816","eunited",59,35,127,436,"unilad",113,"gib"
"418161","eunited",59,35,127,436,"unilad",113,"gib"
"41817","unilad",136,93,212,437,"eunited",97,"gib"
"418171","unilad",136,93,212,437,"eunited",97,"gib"
"41818","unilad",172,39,104,437,"eunited",97,"gib"
"418181","unilad",172,39,104,437,"eunited",97,"gib"
"41819","unilad",173,10,70,437,"eunited",97,"gib"
"418191","unilad",173,10,70,437,"eunited",97,"gib"
"41820","eunited",116,59,90,437,"unilad",113,"gib"
"418201","eunited",116,59,90,437,"unilad",113,"gib"
"41821","eunited",70,33,197,437,"unilad",113,"gib"
"418211","eunited",70,33,197,437,"unilad",113,"gib"
"41822","unilad",168,49,79,438,"eunited",98,"gib"
"418221","unilad",168,49,79,438,"eunited",98,"gib"
"41823","unilad",169,13,69,438,"eunited",98,"gib"
"418231","unilad",169,13,69,438,"eunited",98,"gib"
"41824","eunited",3,127,71,438,"unilad",113,"gib"
"418241","eunited",3,127,71,438,"unilad",113,"gib"
"41825","eunited",152,68,174,438,"unilad",113,"gib"
"418251","eunited",152,68,174,438,"unilad",113,"gib"
"41826","eunited",118,68,57,438,"unilad",113,"gib"
"418261","eunited",118,68,57,438,"unilad",113,"gib"
"41827","eunited",71,39,113,438,"unilad",113,"gib"
"418271","eunited",71,39,113,438,"unilad",113,"gib"
"41828","eunited",80,21,114,438,"unilad",113,"gib"
"418281","eunited",80,21,114,438,"unilad",113,"gib"
"41829","unilad",165,51,80,439,"eunited",99,"gib"
"418291","unilad",165,51,80,439,"eunited",99,"gib"
"41830","unilad",173,18,73,439,"eunited",99,"gib"
"418301","unilad",173,18,73,439,"eunited",99,"gib"
"41831","eunited",118,71,88,439,"unilad",113,"gib"
"418311","eunited",118,71,88,439,"unilad",113,"gib"
"41832","eunited",156,68,192,439,"unilad",113,"gib"
"418321","eunited",156,68,192,439,"unilad",113,"gib"
"41833","unilad",231,114,76,440,"eunited",100,"gib"
"418331","unilad",231,114,76,440,"eunited",100,"gib"
"41834","unilad",163,51,81,440,"eunited",100,"gib"
"418341","unilad",163,51,81,440,"eunited",100,"gib"
"41835","unilad",173,25,78,440,"eunited",100,"gib"
"418351","unilad",173,25,78,440,"eunited",100,"gib"
"41836","eunited",121,73,52,440,"unilad",113,"gib"
"418361","eunited",121,73,52,440,"unilad",113,"gib"
"41837","eunited",151,71,88,440,"unilad",113,"gib"
"418371","eunited",151,71,88,440,"unilad",113,"gib"
"41838","eunited",92,62,45,440,"unilad",113,"gib"
"418381","eunited",92,62,45,440,"unilad",113,"gib"
"41839","eunited",71,67,217,440,"unilad",113,"gib"
"418391","eunited",71,67,217,440,"unilad",113,"gib"
"41840","unilad",219,109,72,441,"eunited",101,"gib"
"418401","unilad",219,109,72,441,"eunited",101,"gib"
"41841","unilad",155,50,76,441,"eunited",101,"gib"
"418411","unilad",155,50,76,441,"eunited",101,"gib"
"41842","unilad",171,25,68,441,"eunited",101,"gib"
"418421","unilad",171,25,68,441,"eunited",101,"gib"
"41843","eunited",121,72,54,441,"unilad",113,"gib"
"418431","eunited",121,72,54,441,"unilad",113,"gib"
"41844","eunited",78,76,215,441,"unilad",113,"gib"
"418441","eunited",78,76,215,441,"unilad",113,"gib"
"41845","eunited",157,73,254,441,"unilad",113,"gib"
"418451","eunited",157,73,254,441,"unilad",113,"gib"
"41846","unilad",208,105,68,442,"eunited",102,"gib"
"418461","unilad",208,105,68,442,"eunited",102,"gib"
"41847","unilad",157,48,77,442,"eunited",102,"gib"
"418471","unilad",157,48,77,442,"eunited",102,"gib"
"41848","unilad",173,23,80,442,"eunited",102,"gib"
"418481","unilad",173,23,80,442,"eunited",102,"gib"
"41849","eunited",13,122,189,442,"unilad",113,"gib"
"418491","eunited",13,122,189,442,"unilad",113,"gib"
"41850","eunited",151,73,87,442,"unilad",113,"gib"
"418501","eunited",151,73,87,442,"unilad",113,"gib"
"41851","unilad",197,104,71,443,"eunited",103,"gib"
"418511","unilad",197,104,71,443,"eunited",103,"gib"
"41852","unilad",172,26,70,443,"eunited",103,"gib"
"418521","unilad",172,26,70,443,"eunited",103,"gib"
"41853","eunited",153,72,73,443,"unilad",113,"gib"
"418531","eunited",153,72,73,443,"unilad",113,"gib"
"41854","eunited",120,10,74,443,"unilad",113,"gib"
"418541","eunited",120,10,74,443,"unilad",113,"gib"
"41855","unilad",188,103,77,444,"eunited",103,"gib"
"418551","unilad",188,103,77,444,"eunited",103,"gib"
"41856","unilad",9,88,160,444,"eunited",103,"gib"
"418561","unilad",9,88,160,444,"eunited",103,"gib"
"41857","unilad",172,27,73,444,"eunited",103,"gib"
"418571","unilad",172,27,73,444,"eunited",103,"gib"
"41858","eunited",154,68,216,444,"unilad",113,"gib"
"418581","eunited",154,68,216,444,"unilad",113,"gib"
"41859","eunited",125,18,90,444,"unilad",113,"gib"
"418591","eunited",125,18,90,444,"unilad",113,"gib"
"41860","unilad",177,104,59,445,"eunited",103,"gib"
"418601","unilad",177,104,59,445,"eunited",103,"gib"
"41861","unilad",171,29,79,445,"eunited",103,"gib"
"418611","unilad",171,29,79,445,"eunited",103,"gib"
"41862","eunited",108,94,41,445,"unilad",113,"gib"
"418621","eunited",108,94,41,445,"unilad",113,"gib"
"41863","eunited",108,76,80,445,"unilad",113,"gib"
"418631","eunited",108,76,80,445,"unilad",113,"gib"
"41864","eunited",122,57,75,445,"unilad",113,"gib"
"418641","eunited",122,57,75,445,"unilad",113,"gib"
"41865","eunited",151,55,108,445,"unilad",113,"gib"
"418651","eunited",151,55,108,445,"unilad",113,"gib"
"41866","eunited",128,18,213,445,"unilad",113,"gib"
"418661","eunited",128,18,213,445,"unilad",113,"gib"
"41867","unilad",235,116,69,446,"eunited",104,"gib"
"418671","unilad",235,116,69,446,"eunited",104,"gib"
"41868","unilad",164,105,84,446,"eunited",104,"gib"
"418681","unilad",164,105,84,446,"eunited",104,"gib"
"41869","unilad",172,31,80,446,"eunited",104,"gib"
"418691","unilad",172,31,80,446,"eunited",104,"gib"
"41870","eunited",116,92,62,446,"unilad",113,"gib"
"418701","eunited",116,92,62,446,"unilad",113,"gib"
"41871","eunited",120,72,89,446,"unilad",113,"gib"
"418711","eunited",120,72,89,446,"unilad",113,"gib"
"41872","eunited",146,47,51,446,"unilad",113,"gib"
"418721","eunited",146,47,51,446,"unilad",113,"gib"
"41873","eunited",123,14,62,446,"unilad",113,"gib"
"418731","eunited",123,14,62,446,"unilad",113,"gib"
"41874","unilad",159,117,90,447,"eunited",104,"gib"
"418741","unilad",159,117,90,447,"eunited",104,"gib"
"41875","unilad",225,109,63,447,"eunited",104,"gib"
"418751","unilad",225,109,63,447,"eunited",104,"gib"
"41876","unilad",163,76,255,447,"eunited",104,"gib"
"418761","unilad",163,76,255,447,"eunited",104,"gib"
"41877","unilad",171,37,92,447,"eunited",104,"gib"
"418771","unilad",171,37,92,447,"eunited",104,"gib"
"41878","eunited",111,93,193,447,"unilad",113,"gib"
"418781","eunited",111,93,193,447,"unilad",113,"gib"
"41879","eunited",120,66,92,447,"unilad",113,"gib"
"418791","eunited",120,66,92,447,"unilad",113,"gib"
"41880","eunited",131,40,43,447,"unilad",113,"gib"
"418801","eunited",131,40,43,447,"unilad",113,"gib"
"41881","unilad",144,121,69,448,"eunited",104,"gib"
"418811","unilad",144,121,69,448,"eunited",104,"gib"
"41882","unilad",234,115,73,448,"eunited",104,"gib"
"418821","unilad",234,115,73,448,"eunited",104,"gib"
"41883","unilad",213,104,65,448,"eunited",104,"gib"
"418831","unilad",213,104,65,448,"eunited",104,"gib"
"41884","unilad",159,76,112,448,"eunited",104,"gib"
"418841","unilad",159,76,112,448,"eunited",104,"gib"
"41885","unilad",171,37,74,448,"eunited",104,"gib"
"418851","unilad",171,37,74,448,"eunited",104,"gib"
"41886","eunited",105,87,217,448,"unilad",113,"gib"
"418861","eunited",105,87,217,448,"unilad",113,"gib"
"41887","eunited",120,66,86,448,"unilad",113,"gib"
"418871","eunited",120,66,86,448,"unilad",113,"gib"
"41888","eunited",138,38,105,448,"unilad",113,"gib"
"418881","eunited",138,38,105,448,"unilad",113,"gib"
"41889","eunited",173,1,116,448,"unilad",113,"gib"
"418891","eunited",173,1,116,448,"unilad",113,"gib"
"41890","unilad",133,115,75,449,"eunited",104,"gib"
"418901","unilad",133,115,75,449,"eunited",104,"gib"
"41891","unilad",226,110,77,449,"eunited",104,"gib"
"418911","unilad",226,110,77,449,"eunited",104,"gib"
"41892","unilad",202,104,67,449,"eunited",104,"gib"
"418921","unilad",202,104,67,449,"eunited",104,"gib"
"41893","unilad",159,76,112,449,"eunited",104,"gib"
"418931","unilad",159,76,112,449,"eunited",104,"gib"
"41894","eunited",105,78,172,449,"unilad",113,"gib"
"418941","eunited",105,78,172,449,"unilad",113,"gib"
"41895","eunited",125,73,85,449,"unilad",113,"gib"
"418951","eunited",125,73,85,449,"unilad",113,"gib"
"41896","eunited",149,35,88,449,"unilad",113,"gib"
"418961","eunited",149,35,88,449,"unilad",113,"gib"
"41897","unilad",240,115,57,450,"eunited",104,"gib"
"418971","unilad",240,115,57,450,"eunited",104,"gib"
"41898","unilad",127,107,84,450,"eunited",104,"gib"
"418981","unilad",127,107,84,450,"eunited",104,"gib"
"41899","unilad",189,103,72,450,"eunited",104,"gib"
"418991","unilad",189,103,72,450,"eunited",104,"gib"
"41900","unilad",218,101,105,450,"eunited",104,"gib"
"419001","unilad",218,101,105,450,"eunited",104,"gib"
"41901","unilad",165,79,110,450,"eunited",104,"gib"
"419011","unilad",165,79,110,450,"eunited",104,"gib"
"41902","eunited",113,73,65,450,"unilad",113,"gib"
"419021","eunited",113,73,65,450,"unilad",113,"gib"
"41903","eunited",158,34,133,450,"unilad",113,"gib"
"419031","eunited",158,34,133,450,"unilad",113,"gib"
"41904","unilad",230,110,139,451,"eunited",104,"gib"
"419041","unilad",230,110,139,451,"eunited",104,"gib"
"41905","unilad",177,105,71,451,"eunited",104,"gib"
"419051","unilad",177,105,71,451,"eunited",104,"gib"
"41906","unilad",207,103,119,451,"eunited",104,"gib"
"419061","unilad",207,103,119,451,"eunited",104,"gib"
"41907","unilad",162,75,201,451,"eunited",104,"gib"
"419071","unilad",162,75,201,451,"eunited",104,"gib"
"41908","eunited",124,73,46,451,"unilad",113,"gib"
"419081","eunited",124,73,46,451,"unilad",113,"gib"
"41909","unilad",202,107,76,452,"eunited",104,"gib"
"419091","unilad",202,107,76,452,"eunited",104,"gib"
"41910","unilad",161,107,160,452,"eunited",104,"gib"
"419101","unilad",161,107,160,452,"eunited",104,"gib"
"41911","unilad",223,106,74,452,"eunited",104,"gib"
"419111","unilad",223,106,74,452,"eunited",104,"gib"
"41912","unilad",162,75,181,452,"eunited",104,"gib"
"419121","unilad",162,75,181,452,"eunited",104,"gib"
"41913","eunited",160,60,158,452,"unilad",113,"gib"
"419131","eunited",160,60,158,452,"unilad",113,"gib"
"41914","unilad",157,116,123,453,"eunited",104,"gib"
"419141","unilad",157,116,123,453,"eunited",104,"gib"
"41915","unilad",196,108,63,453,"eunited",104,"gib"
"419151","unilad",196,108,63,453,"eunited",104,"gib"
"41916","unilad",219,98,113,453,"eunited",104,"gib"
"419161","unilad",219,98,113,453,"eunited",104,"gib"
"41917","unilad",26,32,62,453,"eunited",104,"gib"
"419171","unilad",26,32,62,453,"eunited",104,"gib"
"41918","unilad",146,122,77,454,"eunited",104,"gib"
"419181","unilad",146,122,77,454,"eunited",104,"gib"
"41919","unilad",186,102,72,454,"eunited",104,"gib"
"419191","unilad",186,102,72,454,"eunited",104,"gib"
"41920","unilad",155,95,138,454,"eunited",104,"gib"
"419201","unilad",155,95,138,454,"eunited",104,"gib"
"41921","unilad",214,90,67,454,"eunited",104,"gib"
"419211","unilad",214,90,67,454,"eunited",104,"gib"
"41922","unilad",39,33,68,454,"eunited",104,"gib"
"419221","unilad",39,33,68,454,"eunited",104,"gib"
"41923","eunited",160,27,49,454,"unilad",113,"gib"
"419231","eunited",160,27,49,454,"unilad",113,"gib"
